User ID,Follower Count,Following Count,Account Active Since,Feedback
PNFIRCVCZ,"76,521",922,2025-08-31,"Honestly, it hooks me more than it should but I end up wasting a lot of time here"
6KBKKQGBE,703,1537,2017-09-08,"It feels like, it’s a nice break during the day and the features keep getting better"
QXJ8THM86,"8,010",889,2016-05-09,"From my side, ads are popping up almost every scroll yet the feed feels cluttered with promotions"
Z1YNS3BTE,"9,782",1913,2016-08-17,"Sometimes, the ad load feels excessive"
K18F2DXR6,539,435,2016-06-02,"In my experience, ads interrupt the experience a lot
 Overall, the feed feels cluttered with promotions"
XXKSF2GDA,808,1330,2021-11-19,"I feel like, content feels endless and a bit shallow"
0MVNIK2IN,"1,157",852,2017-02-14,"Tbh, I find useful content regularly though the features keep getting better"
Z0I0835TV,"7,522",1431,2025-11-21,"At times, the feed is super engaging but low value so it’s hard to stop once I start"
2FTOM5XLK,"101,039",1136,2021-04-29,"Honestly, the reels pull me in and I lose track of time"
KVYGW22YG,"19,785",1182,2019-08-08,"Not gonna lie, I open it for a minute and stay for hours
 In my experience, the feed is super engaging but low value plus content feels endless and a bit shallow"
VGYWI7ZWP,"1,577",905,2020-06-01,"From my side, the feed feels cluttered with promotions
 Lately, I keep seeing sponsored posts every few swipes"
6AAR17QR0,863,1404,2023-06-16,"It feels like, sponsored content is overwhelming though ads interrupt the experience a lot"
BIP18A4JV,"1,976",223,2016-09-01,"Recently, it’s addictive without giving much substance and it hooks me more than it should
 Tbh, the feed is super engaging but low value but it hooks me more than it should"
5H7W8FKRO,288,1461,2023-07-23,"I feel like, I enjoy discovering new creators though great way to stay connected with friends"
9MY4I11DE,"2,567",939,2018-01-28,"At times, the app is smooth and fun to use however recommendations are usually on point"
7AZQ2SF4V,753,1166,2018-08-03,"At times, the ad load feels excessive plus too many sponsored reels"
3HMO1DXQ4,"44,684",1516,2016-01-03,"At times, the reels pull me in and I lose track of time and I end up wasting a lot of time here
 More often than not, I end up wasting a lot of time here"
JXRQMBBXD,"1,907",700,2020-04-11,"In my experience, ads are popping up almost every scroll plus ads are popping up almost every scroll"
U9CYRVEOW,"5,786",474,2017-10-06,"These days, I open it for a minute and stay for hours plus it’s hard to stop once I start
 Lately, the reels pull me in and I lose track of time yet the reels pull me in and I lose track of time"
7T9P2JMW6,"1,712",76,2018-05-06,"I guess, I keep scrolling way longer than I plan yet too many quick dopamine hits
 It feels like, ads show up way too frequently"
2LCRZ3RJ4,508,266,2020-08-21,"These days, the feed is super engaging but low value
 Honestly, ads are popping up almost every scroll"
DP5GJLQM5,"1,948",1753,2020-09-22,"Recently, the reels pull me in and I lose track of time however too many quick dopamine hits
 Sometimes, the feed is super engaging but low value"
0YSXPNNGH,"83,736",443,2018-07-16,"I feel like, it’s hard to stop once I start plus the reels pull me in and I lose track of time"
S9DWD7OI0,258,318,2021-11-27,"From my side, I keep scrolling way longer than I plan so content feels endless and a bit shallow"
K3ZY5SRO0,"1,305",710,2025-07-06,"Honestly, the ad load feels excessive
 These days, ads are popping up almost every scroll however the feed feels cluttered with promotions"
VR418ZITZ,"1,346",261,2025-01-10,"From my side, too many quick dopamine hits
 More often than not, ads interrupt the experience a lot"
2ZLGLEOHI,570,1912,2024-03-18,"At times, too many sponsored reels and there are too many ads in between posts
 For me, there are too many ads in between posts and I keep seeing sponsored posts every few swipes"
FOT10GDMI,135,280,2021-05-02,"For me, it hooks me more than it should"
24XVOFXJX,"8,118",1203,2020-08-15,"I guess, the app is smooth and fun to use so recommendations are usually on point"
YPHWHM54X,"1,943",610,2020-11-26,"Tbh, I end up wasting a lot of time here yet it’s hard to stop once I start
 Tbh, I open it for a minute and stay for hours"
5ALIMXSEH,"1,481",257,2023-06-25,"These days, too many tabs on the screen though the layout feels cluttered"
X4NXVKDC9,"11,072",584,2023-05-11,"In my experience, the feed is super engaging but low value plus the feed is super engaging but low value"
FKCEK2GPM,"43,007",503,2018-04-04,"More often than not, ads show up way too frequently"
I5GSE146O,544,64,2018-11-15,"These days, the features keep getting better plus stories and reels are entertaining
 For me, recommendations are usually on point but great way to stay connected with friends"
ZA49XUD9R,"1,888",104,2020-04-11,"For me, too many sponsored reels
 Overall, sponsored content is overwhelming and too many sponsored reels"
MB4EZBN8H,"87,923",1525,2025-03-27,"I guess, it’s addictive without giving much substance
 From my side, ads show up way too frequently"
FTBGM55FF,"3,681",909,2019-06-15,"In my experience, I open it for a minute and stay for hours but the reels pull me in and I lose track of time"
TDCC58XZ1,"148,159",1377,2024-11-23,"Kind of, there are too many ads in between posts though ads are popping up almost every scroll
 More often than not, the feed feels cluttered with promotions"
EVWLQ6EXN,"5,158",1028,2021-07-11,"Not gonna lie, it’s hard to stop once I start but it’s hard to stop once I start
 Lately, the reels pull me in and I lose track of time"
HLJEFY3ZB,"12,741",353,2017-01-08,"Overall, content feels endless and a bit shallow and I end up wasting a lot of time here
 From my side, I keep scrolling way longer than I plan"
0LY66G9ZN,"1,360",875,2020-09-01,"Tbh, the reels pull me in and I lose track of time plus too many quick dopamine hits
 Recently, the reels pull me in and I lose track of time and I end up wasting a lot of time here"
TD3ABEG1C,"1,947",293,2020-09-24,"Sometimes, it hooks me more than it should though I end up wasting a lot of time here
 Sometimes, the feed is super engaging but low value though it’s addictive without giving much substance"
GV812HNC0,"1,714",1444,2023-03-15,"Not gonna lie, it’s hard to stop once I start yet I end up wasting a lot of time here
 I feel like, it’s addictive without giving much substance but the feed is super engaging but low value"
K9YE9O2M7,"8,522",1283,2021-09-16,"More often than not, too many quick dopamine hits and it’s hard to stop once I start"
JI5ENMMPV,602,232,2018-11-22,"I feel like, overall a good experience"
0FED9Q7GQ,"1,103",1036,2025-12-07,"Overall, overall a good experience so overall a good experience"
3EXTS6Y3C,"8,497",373,2017-03-22,"I guess, recommendations are usually on point plus recommendations are usually on point"
XVI673KLL,"3,829",977,2022-05-09,"I guess, ads interrupt the experience a lot"
W0H67WPRB,"146,182",1259,2017-03-03,"In my experience, login issues happen randomly however messages sometimes don’t send properly"
REFJQIGYV,"4,884",1334,2025-04-08,"In my experience, content feels endless and a bit shallow though the feed is super engaging but low value
 At times, the reels pull me in and I lose track of time"
3BG52IB4T,"1,103",1181,2016-12-08,"Kind of, too many quick dopamine hits
 Kind of, too many quick dopamine hits but I keep scrolling way longer than I plan"
8JLTCBW6A,"1,200",1432,2017-02-19,"Overall, too many quick dopamine hits
 I guess, I open it for a minute and stay for hours however too many quick dopamine hits"
C6PUCUXE5,"1,758",1774,2016-07-25,"I guess, recommendations are usually on point though I enjoy discovering new creators
 For me, I enjoy discovering new creators and stories and reels are entertaining"
VWT0Y5KID,"6,759",1710,2020-05-15,"More often than not, ads show up way too frequently though the ad load feels excessive"
PBZGI3ZTT,609,411,2025-02-05,"Honestly, I end up wasting a lot of time here however it’s addictive without giving much substance
 Overall, I’m getting more ads than actual content"
ELGV3GUYG,"10,386",126,2017-04-04,"In my experience, design feels inconsistent"
G8CD31NRX,"1,673",334,2025-12-13,"Honestly, it’s hard to stop once I start"
OCZDQ7JBM,685,1868,2024-07-29,"Tbh, it’s hard to stop once I start plus content feels endless and a bit shallow"
VEULJGQPQ,"82,941",1356,2025-06-20,"Not gonna lie, it hooks me more than it should and I end up wasting a lot of time here"
PF9S9EHWH,"1,527",1195,2022-10-14,"Lately, I open it for a minute and stay for hours however it hooks me more than it should"
YIE6IVWPV,"1,914",584,2018-04-16,"Kind of, the feed is super engaging but low value but I end up wasting a lot of time here"
PLYO0SU0R,"42,582",1966,2024-04-04,"Lately, it’s a nice break during the day so I find useful content regularly"
VKCAG1JDH,"1,274",1681,2017-02-04,"I feel like, I keep seeing sponsored posts every few swipes and ads interrupt the experience a lot
 Sometimes, ads interrupt the experience a lot"
3A8N5D34G,"1,768",228,2023-12-02,"Honestly, DMs lag at times yet app crashes occasionally"
H0WFWOJQ4,"43,638",711,2024-12-31,"Honestly, the feed feels cluttered with promotions but ads interrupt the experience a lot"
HEWU2Z833,"1,312",1995,2020-09-04,"It feels like, messages sometimes don’t send properly"
M7H6OQ7QH,"138,965",386,2023-08-09,"These days, the reels pull me in and I lose track of time
 These days, the feed is super engaging but low value"
OAA2QYRUY,"57,254",880,2019-02-03,"Lately, the feed feels cluttered with promotions though the feed feels cluttered with promotions"
ZUU80MB1L,"127,513",188,2024-07-03,"I guess, too many quick dopamine hits yet it’s hard to stop once I start
 Recently, content feels endless and a bit shallow"
UYG3IBG3H,125,1405,2021-01-15,"Overall, it’s addictive without giving much substance and the feed is super engaging but low value
 In my experience, it hooks me more than it should and it’s hard to stop once I start"
X4RYS04SJ,"1,831",633,2022-07-10,"For me, too many sponsored reels
 I feel like, ads show up way too frequently and the ad load feels excessive"
J7ILPQFBQ,"13,636",453,2021-02-21,"Recently, it’s hard to stop once I start so content feels endless and a bit shallow
 Sometimes, I’m getting more ads than actual content"
U534Q40I1,160,1610,2023-07-14,"Lately, stories and reels are entertaining
 Tbh, great way to stay connected with friends"
M5JLSBOLQ,462,1167,2023-06-22,"Overall, the app is smooth and fun to use yet I enjoy discovering new creators"
1QUSWW58U,308,811,2025-09-23,"In my experience, notifications are inconsistent plus notifications are inconsistent"
CYOZPNAML,"1,148",229,2018-06-02,"For me, it hooks me more than it should
 I guess, it hooks me more than it should though it’s addictive without giving much substance"
NW8R3MU50,"1,074",1822,2021-04-03,"Tbh, the feed feels cluttered with promotions
 Honestly, ads are popping up almost every scroll"
O158J8H19,"3,689",1922,2021-02-11,"Overall, I’m getting more ads than actual content"
ZG7FBV2I6,277,193,2022-05-28,"Sometimes, ads interrupt the experience a lot though too many sponsored reels
 Kind of, ads are popping up almost every scroll so there are too many ads in between posts"
3F6ZHMNG4,"1,048",509,2017-07-12,"Not gonna lie, search isn’t very accurate"
SIV34J008,"1,392",825,2016-12-27,"Recently, design feels inconsistent"
T087BBMUX,"111,691",1593,2018-05-31,"These days, overall a good experience so I enjoy discovering new creators"
9IGD40CM0,"1,194",936,2024-12-08,"More often than not, there are too many ads in between posts"
VAJN23T8A,275,398,2017-02-24,"For me, I find useful content regularly though I enjoy discovering new creators
 Recently, the features keep getting better"
T4U6O3LPO,"127,379",1416,2021-01-17,"More often than not, content feels endless and a bit shallow
 I guess, sponsored content is overwhelming so ads are popping up almost every scroll"
35VUUPLTX,"1,673",646,2023-09-25,"Honestly, it’s hard to stop once I start
 Kind of, content feels endless and a bit shallow"
TEUGQV2X2,"1,977",1061,2022-10-03,"Overall, it’s addictive without giving much substance
 Honestly, ads show up way too frequently"
FMR5LL1D9,271,470,2024-02-15,"Tbh, I open it for a minute and stay for hours plus too many quick dopamine hits
 In my experience, I keep scrolling way longer than I plan"
EMKSD1JCP,"1,447",688,2023-12-23,"Not gonna lie, sponsored content is overwhelming
 More often than not, ads show up way too frequently yet there are too many ads in between posts"
U0VQF6OYL,71,1947,2025-04-17,"Honestly, there are too many ads in between posts
 These days, ads are popping up almost every scroll"
SYAZHXDO3,"1,127",1927,2023-03-09,"Honestly, ads are popping up almost every scroll though ads interrupt the experience a lot"
AIJ04GADT,974,1659,2022-12-18,"Sometimes, the feed is super engaging but low value however I end up wasting a lot of time here
 I feel like, I keep seeing sponsored posts every few swipes though ads interrupt the experience a lot"
73HXB8B6J,"10,057",1733,2023-02-21,"More often than not, content feels endless and a bit shallow
 I feel like, too many sponsored reels"
M4IX4ZCRH,"17,340",1726,2020-04-26,"Not gonna lie, I open it for a minute and stay for hours but it’s addictive without giving much substance"
M1IYKU9IV,"11,470",64,2018-04-03,"Sometimes, I’m getting more ads than actual content
 Sometimes, sponsored content is overwhelming"
C8MA30W78,"7,469",1756,2017-03-07,"For me, ads are popping up almost every scroll
 I feel like, the feed feels cluttered with promotions"
9SFQERI7B,"4,235",1070,2023-08-09,"Honestly, it’s hard to stop once I start however content feels endless and a bit shallow
 These days, the reels pull me in and I lose track of time"
J10PKTNOW,"10,334",893,2022-11-20,"These days, app crashes occasionally though app crashes occasionally"
T4F9BYI4N,"12,081",949,2020-08-11,"Sometimes, ads show up way too frequently however the feed feels cluttered with promotions"
6O6A1JQNN,"90,310",1712,2019-01-08,"These days, I open it for a minute and stay for hours"
5KKYNLCKL,"1,440",1867,2021-09-26,"At times, it’s a nice break during the day"
LA6OVM8L1,"9,346",228,2024-07-30,"I feel like, sponsored content is overwhelming but ads are popping up almost every scroll
 Kind of, ads show up way too frequently yet I keep seeing sponsored posts every few swipes"
RPBJEK5RB,"9,841",1503,2017-10-10,"In my experience, too many quick dopamine hits yet the reels pull me in and I lose track of time
 These days, I open it for a minute and stay for hours"
PK404C5CJ,"1,656",413,2016-01-25,"I feel like, sponsored content is overwhelming"
N4UNFFQI1,295,1320,2024-11-29,"Kind of, too many sponsored reels but ads interrupt the experience a lot"
E3960BMTX,"9,672",692,2023-10-19,"Kind of, dark mode could be better"
CSSF8HSTR,"1,119",1786,2019-04-03,"Lately, sponsored content is overwhelming
 Lately, ads interrupt the experience a lot"
OFQ3W32J6,"4,452",1785,2017-12-06,"More often than not, I keep scrolling way longer than I plan
 I feel like, there are too many ads in between posts and the ad load feels excessive"
5BZGJVB2Y,292,718,2024-09-03,"Kind of, I find useful content regularly
 Tbh, I like the variety of content but I find useful content regularly"
0I32BUHBC,642,1443,2016-03-01,"Honestly, ads are popping up almost every scroll however ads show up way too frequently"
MBMP050OR,247,1178,2017-06-19,"These days, ads are popping up almost every scroll
 For me, the ad load feels excessive though ads interrupt the experience a lot"
W6XLPU0DK,"7,755",461,2017-06-25,"Sometimes, too many quick dopamine hits
 From my side, I end up wasting a lot of time here"
Y7IN1R6X8,"9,449",1001,2022-04-05,"These days, I keep seeing sponsored posts every few swipes plus too many sponsored reels"
SXUA3KAMO,"6,668",1897,2023-10-18,"I guess, content feels endless and a bit shallow plus it’s hard to stop once I start"
B34KUQAAJ,"129,345",1353,2021-04-19,"These days, I end up wasting a lot of time here yet the feed is super engaging but low value
 Recently, I open it for a minute and stay for hours"
RPAGTGIOL,"1,841",405,2025-02-27,"It feels like, spacing looks off plus navigation could be simpler"
A2WSFJDBE,"9,312",1794,2023-01-11,"These days, I like the variety of content however stories and reels are entertaining
 Tbh, I like the variety of content"
V96NIX9TW,"1,796",891,2024-10-04,"Overall, buttons are hard to find"
NHDCZP0NW,"1,108",1616,2019-01-17,"Not gonna lie, I open it for a minute and stay for hours though content feels endless and a bit shallow
 It feels like, too many quick dopamine hits"
YH2W9O847,"82,671",1466,2024-08-26,"In my experience, recommendations are usually on point
 It feels like, I find useful content regularly yet great way to stay connected with friends"
WM9LBB4M0,"1,825",1330,2019-10-29,"More often than not, the reels pull me in and I lose track of time so it hooks me more than it should
 Overall, the feed is super engaging but low value so it’s addictive without giving much substance"
FCY40XALX,859,90,2020-02-26,"Kind of, I find useful content regularly but it’s a nice break during the day"
RYDVN9ZKE,"1,461",1911,2025-09-01,"From my side, it hooks me more than it should
 At times, I open it for a minute and stay for hours plus it’s addictive without giving much substance"
J6PVOC750,"15,488",1425,2017-06-16,"I feel like, content feels endless and a bit shallow plus the reels pull me in and I lose track of time"
H6SD4H4ZX,"27,019",852,2021-12-12,"From my side, there are too many ads in between posts but there are too many ads in between posts"
I6T0YCU7R,"142,133",896,2021-08-04,"For me, I open it for a minute and stay for hours plus it hooks me more than it should
 Kind of, ads are popping up almost every scroll so I’m getting more ads than actual content"
SAFYH1FKJ,"11,671",467,2024-06-13,"Tbh, content feels endless and a bit shallow
 Overall, too many quick dopamine hits though I end up wasting a lot of time here"
EQCBZ45G5,"18,818",1372,2018-11-23,"Tbh, login issues happen randomly though uploads take too long"
28ZBJJAC9,761,750,2021-01-31,"More often than not, stories and reels are entertaining yet recommendations are usually on point"
JIQPKNS75,"1,148",1224,2025-12-22,"These days, followers count seems off"
2EODA5JJV,"1,605",1258,2019-03-29,"More often than not, the app is smooth and fun to use however great way to stay connected with friends
 From my side, I find useful content regularly"
1PJ1GEV8C,"14,741",961,2023-07-14,"It feels like, messages sometimes don’t send properly however DMs lag at times"
ANDDEPTLT,"12,254",1215,2024-05-28,"For me, ads are popping up almost every scroll however ads show up way too frequently
 At times, there are too many ads in between posts"
1YTLVIJFU,"133,426",1490,2023-01-07,"Lately, the features keep getting better
 Tbh, I enjoy discovering new creators"
GLIUBSYFB,"29,697",748,2023-05-10,"These days, search isn’t very accurate"
O5270SQG4,480,1405,2018-10-27,"Lately, the feed is super engaging but low value and the reels pull me in and I lose track of time
 It feels like, too many quick dopamine hits plus it hooks me more than it should"
5LF7GDXFA,"1,909",1750,2023-01-30,"More often than not, ads show up way too frequently yet the feed feels cluttered with promotions"
Z573VF80J,"1,599",1426,2023-08-17,"Overall, I end up wasting a lot of time here
 I guess, sponsored content is overwhelming and I’m getting more ads than actual content"
ZW1YE8UNA,"102,291",840,2019-04-26,"Sometimes, I’m getting more ads than actual content however I keep seeing sponsored posts every few swipes
 It feels like, the feed feels cluttered with promotions"
A13U1GSPK,"77,132",1350,2025-02-17,"It feels like, the reels pull me in and I lose track of time yet content feels endless and a bit shallow
 These days, it’s hard to stop once I start however I open it for a minute and stay for hours"
3WLJH7NBV,478,780,2018-05-13,"Kind of, search isn’t very accurate plus followers count seems off"
AE952PAXV,"2,114",1718,2022-03-26,"Lately, ads are popping up almost every scroll plus ads interrupt the experience a lot"
MF07OL93A,"1,426",905,2021-11-20,"I guess, I end up wasting a lot of time here
 Sometimes, it’s hard to stop once I start"
H7326XPJ2,489,1011,2024-11-20,"In my experience, there are too many ads in between posts
 Lately, the ad load feels excessive however too many sponsored reels"
X30F0Q8RL,"22,252",1167,2016-07-09,"Lately, my reach has dropped recently"
O9318EIFB,"1,920",1732,2020-01-07,"Honestly, I keep seeing sponsored posts every few swipes yet ads show up way too frequently"
OY44TFW0Z,702,1279,2022-07-28,"Sometimes, there are too many ads in between posts"
MXFGBL0M3,"1,564",880,2016-11-10,"These days, I like the variety of content
 Sometimes, it’s a nice break during the day"
A4PO5CB41,153,216,2023-06-30,"Not gonna lie, it’s addictive without giving much substance plus I keep scrolling way longer than I plan
 Lately, it hooks me more than it should"
6K4O67BXC,"1,643",900,2024-02-10,"In my experience, I end up wasting a lot of time here so it hooks me more than it should
 Kind of, I open it for a minute and stay for hours"
QVBNK0SCJ,"18,892",169,2018-05-16,"Kind of, the feed feels cluttered with promotions so there are too many ads in between posts"
ACQ5AH9OG,"25,156",1868,2019-11-03,"Honestly, there are too many ads in between posts but ads interrupt the experience a lot
 For me, I keep seeing sponsored posts every few swipes so sponsored content is overwhelming"
15QA0TKC3,"1,757",545,2017-12-06,"Lately, I keep seeing sponsored posts every few swipes
 In my experience, there are too many ads in between posts"
EW9G6SPD2,"1,293",1231,2024-10-17,"More often than not, I end up wasting a lot of time here
 Kind of, the feed is super engaging but low value and it hooks me more than it should"
TUSWETYX2,62,809,2025-01-01,"I guess, it’s hard to stop once I start plus the reels pull me in and I lose track of time"
DG38RAJIB,"128,141",511,2024-07-08,"In my experience, the ad load feels excessive"
27H6GMD47,"65,591",771,2017-10-19,"At times, it’s addictive without giving much substance though the reels pull me in and I lose track of time
 Honestly, too many quick dopamine hits but I end up wasting a lot of time here"
ZDDH16359,680,1784,2024-11-18,"Sometimes, stories and reels are entertaining and recommendations are usually on point"
7Y7M8MRYK,"1,936",1790,2016-03-28,"I guess, login issues happen randomly"
7G620COFZ,"1,292",938,2018-01-28,"Lately, I enjoy discovering new creators yet I find useful content regularly"
D79UDA97Z,644,1352,2017-04-19,"For me, too many sponsored reels
 For me, there are too many ads in between posts"
OZQ48ENWB,21,334,2017-03-06,"Kind of, it hooks me more than it should and the feed is super engaging but low value"
JEPLI20AK,"68,479",1563,2023-04-03,"For me, I like the variety of content plus the features keep getting better
 I guess, recommendations are usually on point plus stories and reels are entertaining"
VDJI1OAHN,"1,325",1591,2023-05-03,"I feel like, the reels pull me in and I lose track of time plus it hooks me more than it should"
6HIAMJG0D,"65,093",594,2022-06-10,"Kind of, the features keep getting better"
EP69NGPCI,465,895,2024-05-19,"Tbh, I keep scrolling way longer than I plan
 Tbh, the reels pull me in and I lose track of time yet it’s hard to stop once I start"
Z0PJQTF8N,251,1278,2022-11-22,"These days, it hooks me more than it should plus it hooks me more than it should
 In my experience, ads are popping up almost every scroll but too many sponsored reels"
1BFW7JN23,"129,382",1787,2020-03-27,"Recently, ads interrupt the experience a lot
 Sometimes, I keep seeing sponsored posts every few swipes yet the feed feels cluttered with promotions"
5VZ90F16H,"76,047",404,2025-10-07,"Overall, login issues happen randomly but hashtags don’t seem to work well"
0TR58PS0R,"1,386",1868,2021-12-20,"These days, it hooks me more than it should but I keep scrolling way longer than I plan"
T00E2QMK3,408,582,2019-03-31,"Not gonna lie, there are too many ads in between posts yet the feed feels cluttered with promotions"
R23QIUA08,605,539,2023-04-06,"Lately, I keep scrolling way longer than I plan so it’s hard to stop once I start"
J9CWI2SKH,"1,351",194,2022-10-12,"At times, I keep seeing sponsored posts every few swipes
 It feels like, I’m getting more ads than actual content"
JUY3K0E34,591,1410,2023-02-21,"Overall, ads interrupt the experience a lot
 I feel like, sponsored content is overwhelming"
1QIZRMT0N,84,187,2018-12-24,"Not gonna lie, overall a good experience yet I like the variety of content"
EAS0O5DGR,"3,796",1015,2025-04-10,"In my experience, there are too many ads in between posts but sponsored content is overwhelming"
ZFB8X6JMR,"1,648",441,2022-03-29,"For me, ads show up way too frequently so ads show up way too frequently
 From my side, there are too many ads in between posts though there are too many ads in between posts"
5X7F6TE8C,"1,806",651,2017-06-01,"Lately, fonts look weird on some screens though UI changes are confusing"
4QH2BTUFD,15,252,2020-09-10,"Kind of, I’m getting more ads than actual content"
GNNJMXWEP,"1,731",1951,2025-06-30,"Honestly, too many tabs on the screen"
2KB6JY5R1,876,978,2020-09-17,"I feel like, I’m getting more ads than actual content
 I guess, I keep seeing sponsored posts every few swipes and ads interrupt the experience a lot"
H4MNYK922,778,332,2019-07-15,"Lately, it’s hard to stop once I start and content feels endless and a bit shallow
 Recently, ads show up way too frequently"
1Z9ZO2I5W,634,1176,2017-01-06,"Lately, there are too many ads in between posts plus ads show up way too frequently"
PZC5YPOH4,"15,179",1612,2017-10-29,"Honestly, ads are popping up almost every scroll plus too many sponsored reels"
QTKEYW0NR,"17,133",1329,2017-10-31,"More often than not, great way to stay connected with friends
 It feels like, I like the variety of content so I like the variety of content"
PX99DBK4E,89,153,2020-07-11,"At times, ads interrupt the experience a lot however I keep seeing sponsored posts every few swipes"
GBFV9XOMI,168,823,2025-01-19,"Recently, the ad load feels excessive however sponsored content is overwhelming
 These days, too many sponsored reels"
TUA9GYDBX,"1,560",188,2016-08-12,"I feel like, the features keep getting better though overall a good experience"
M32YP15I3,235,1786,2021-10-11,"From my side, too many quick dopamine hits
 Honestly, content feels endless and a bit shallow plus I open it for a minute and stay for hours"
I71A57E8A,"131,960",1565,2018-05-04,"More often than not, I keep scrolling way longer than I plan yet the feed is super engaging but low value
 More often than not, it’s addictive without giving much substance"
8B850PK5L,339,292,2019-03-25,"Recently, I open it for a minute and stay for hours but I end up wasting a lot of time here"
5CPJZE1XT,984,1745,2024-02-21,"Tbh, I end up wasting a lot of time here"
DG8NKDAT5,"1,518",1708,2020-01-20,"At times, it’s addictive without giving much substance however I end up wasting a lot of time here
 More often than not, the reels pull me in and I lose track of time"
PC3Q1D05A,969,1183,2018-10-22,"From my side, too many tabs on the screen so icons aren’t intuitive"
53IIBFW09,"12,831",1082,2018-01-11,"In my experience, I open it for a minute and stay for hours but it’s addictive without giving much substance
 Lately, I keep seeing sponsored posts every few swipes"
RI8NU17UV,"1,538",660,2021-06-08,"Overall, spacing looks off but design feels inconsistent"
HMYGTY3AD,913,769,2018-06-17,"In my experience, I end up wasting a lot of time here and it’s addictive without giving much substance
 Not gonna lie, it’s addictive without giving much substance"
OOMFJKA4D,"62,043",1034,2022-08-10,"It feels like, my reach has dropped recently so login issues happen randomly"
QLJHU5KH7,"1,735",642,2017-06-02,"Recently, my reach has dropped recently"
KK2NIPG43,640,62,2021-06-26,"Lately, I keep seeing sponsored posts every few swipes however I’m getting more ads than actual content
 From my side, too many sponsored reels however ads interrupt the experience a lot"
J8SDQW5SV,827,1773,2022-06-07,"From my side, I end up wasting a lot of time here so too many quick dopamine hits
 These days, ads show up way too frequently"
ULZZIX2SO,436,1821,2025-08-13,"I guess, I’m getting more ads than actual content so the ad load feels excessive"
IBTRVXOI4,"7,935",1579,2017-08-16,"These days, I keep seeing sponsored posts every few swipes and sponsored content is overwhelming
 Overall, the ad load feels excessive so there are too many ads in between posts"
2W9Y49DZ8,"1,102",1264,2019-11-22,"Lately, the ad load feels excessive but the ad load feels excessive
 Lately, the feed feels cluttered with promotions"
HUIVL9YH8,"1,934",325,2021-08-16,"I guess, hashtags don’t seem to work well however uploads take too long"
ED32LX2TO,"1,271",549,2022-02-22,"From my side, I open it for a minute and stay for hours so the feed is super engaging but low value"
71AC27X1C,761,52,2022-11-05,"From my side, ads are popping up almost every scroll
 Lately, I’m getting more ads than actual content and there are too many ads in between posts"
I6ZBVQ8L1,"1,611",585,2017-12-24,"These days, it’s a nice break during the day plus I enjoy discovering new creators
 At times, I find useful content regularly but the features keep getting better"
6JLULYM7Y,"27,978",1785,2019-08-03,"Not gonna lie, stories and reels are entertaining yet stories and reels are entertaining
 I guess, I enjoy discovering new creators so the features keep getting better"
1DIYFYFI7,"19,744",1609,2020-08-03,"Kind of, the features keep getting better plus the app is smooth and fun to use"
60RS6C4X5,"97,200",1148,2025-04-11,"From my side, the reels pull me in and I lose track of time
 I guess, it’s hard to stop once I start"
MCZH7827J,985,338,2018-01-09,"Overall, too many sponsored reels yet ads interrupt the experience a lot"
SWOKJ2NI4,"7,218",640,2025-11-05,"For me, the ad load feels excessive
 Kind of, ads interrupt the experience a lot though too many sponsored reels"
C7QXMJBLI,268,1497,2017-06-18,"For me, the ad load feels excessive and ads interrupt the experience a lot"
QLC65Q2EF,8,565,2023-11-23,"Sometimes, the feed is super engaging but low value though it’s hard to stop once I start
 For me, ads are popping up almost every scroll"
K4PVI2DIG,388,1210,2025-03-15,"Overall, the feed is super engaging but low value
 Lately, ads show up way too frequently"
X4SVXHX4N,"12,672",1204,2019-02-18,"From my side, great way to stay connected with friends"
1256HHGTQ,830,1398,2021-07-07,"These days, ads interrupt the experience a lot but sponsored content is overwhelming"
W04PDTIIH,"1,564",215,2018-11-09,"For me, it’s addictive without giving much substance
 Sometimes, the ad load feels excessive"
XG8P6BEFF,"1,452",511,2019-11-18,"At times, I end up wasting a lot of time here
 Recently, it’s hard to stop once I start"
QDW7RBPED,"7,795",1183,2024-07-08,"Overall, UI changes are confusing"
F7VXQODBJ,"122,685",221,2019-08-13,"Tbh, dark mode could be better"
JPVKTAF6B,69,1998,2022-10-14,"Overall, too many quick dopamine hits however it’s addictive without giving much substance"
PG2MIRXC5,"62,007",945,2024-06-13,"I guess, overall a good experience but the features keep getting better
 From my side, I find useful content regularly so stories and reels are entertaining"
H0VC1FRF8,"148,233",546,2020-05-21,"From my side, it hooks me more than it should but the feed is super engaging but low value"
J3TRP0J43,"1,805",973,2018-09-25,"For me, it’s addictive without giving much substance
 Honestly, I open it for a minute and stay for hours"
8E0BN24N3,425,623,2023-08-16,"I guess, I enjoy discovering new creators however recommendations are usually on point"
OXQQ8Y1HE,218,1571,2025-10-20,"Not gonna lie, the feed is super engaging but low value"
U2SLZ2C11,424,1247,2025-04-26,"These days, buttons are hard to find though icons aren’t intuitive"
46D27Z5Q8,"1,831",1440,2022-04-11,"I guess, it’s addictive without giving much substance
 Sometimes, the feed feels cluttered with promotions so too many sponsored reels"
NDJWT695G,"65,723",1868,2019-09-18,"More often than not, it’s addictive without giving much substance so I end up wasting a lot of time here
 At times, content feels endless and a bit shallow"
